2020/07/20,09_19_39,38.50,3,1,1,0,0,0,0,0,80,79,1,67,68,1,1005.13,1005.29,41.45,1,1006.39,1006.33,34.32,1,46.50,32.60,45.90,31.40,0,255,0,0,PRESSURE1,
2020/07/20,09_19_41,38.50,3,1,1,0,0,0,0,0,77,79,1,67,68,1,1005.52,1005.29,41.55,1,1006.39,1006.33,34.32,1,46.20,32.60,45.50,31.40,0,255,0,0,PRESSURE1,
2020/07/20,09_19_43,38.50,3,1,1,0,0,0,0,0,77,79,1,67,68,1,1005.52,1005.29,41.65,1,1006.39,1006.33,34.32,1,46.20,32.70,45.70,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_19_46,38.75,3,1,1,0,0,0,0,0,76,79,1,67,68,1,1005.60,1005.30,41.74,1,1006.39,1006.33,34.32,1,46.50,32.70,46.30,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_19_48,39.00,4,1,1,0,0,0,0,0,79,79,1,67,68,1,1005.29,1005.30,41.94,1,1006.39,1006.33,34.32,1,46.90,32.80,46.50,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_19_50,39.25,4,1,1,0,0,0,0,0,76,79,1,67,68,1,1005.60,1005.30,42.04,1,1006.39,1006.33,34.32,1,47.00,32.90,46.50,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_19_52,39.25,4,1,1,0,0,0,0,0,79,79,1,67,68,1,1005.29,1005.29,42.23,1,1006.39,1006.33,34.32,1,47.00,32.90,46.70,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_19_54,39.50,4,1,1,0,0,0,0,0,78,78,1,67,68,1,1005.29,1005.29,42.33,1,1006.39,1006.33,34.32,1,48.30,33.00,46.80,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_19_56,39.50,4,1,1,0,0,0,0,0,74,79,1,67,68,1,1005.84,1005.31,42.53,1,1006.39,1006.33,34.42,1,48.70,33.10,46.90,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_19_59,39.75,4,1,1,0,0,0,0,0,76,79,1,66,68,1,1005.60,1005.31,42.72,1,1006.55,1006.33,34.42,1,49.10,33.20,47.10,31.30,0,255,0,0,PRESSURE1,
